State,FIPS,County,White,Black,Native,Asian,Hispanic
South Dakota,46121,Todd,8.693960906,0.583487309,85.71428571,2.615968103,4.181659049
South Dakota,46123,Tripp,81.69039796,0.529390288,14.65863454,0.383351588,2.245345016
South Dakota,46125,Turner,96.96106363,0.581671415,1.115859449,0.213675214,2.777777778
South Dakota,46127,Union,94.71156924,1.254881875,0.838722069,1.575004802,3.182021896
South Dakota,46129,Walworth,78.62896009,0.465366028,14.31895472,3.347055665,2.237336674
South Dakota,46135,Yankton,91.93231011,2.129520311,3.205212296,0.905155451,4.963050418
South Dakota,46137,Ziebach,24.9,0.5,70.4,0.4,4.5
Tennessee,47001,Anderson,91.67908789,4.021861353,0.453701525,1.54415418,3.072618394
Tennessee,47003,Bedford,87.02230923,8.391451527,1.139932297,1.064480607,12.56780456
Tennessee,47005,Benton,94.72936233,2.490113693,0.568462679,0.580820564,2.527187346
Tennessee,47007,Bledsoe,90.61335141,7.136563877,0.589630634,0.271094544,2.453405625
Tennessee,47009,Blount,93.82180298,3.044560674,0.421015767,0.936436516,3.457963136
Tennessee,47011,Bradley,90.88609255,5.207679406,0.624022038,1.151536162,6.338602228
Tennessee,47013,Campbell,97.45850491,0.543162469,0.343581841,0.336002829,1.31622161
Tennessee,47015,Cannon,95.76822016,1.818558982,0.345733647,0.394136357,2.489282257
Tennessee,47017,Carroll,86.72733762,10.15346181,0.638829408,0.424696645,2.751605996
Tennessee,47019,Carter,96.35321467,1.586484712,0.299905947,0.411705205,1.946726766
Tennessee,47021,Cheatham,95.23479809,1.975815426,0.544029279,0.472316328,3.229555627
Tennessee,47023,Chester,87.2482056,9.469784672,0.486223663,0.758277379,2.795786062
Tennessee,47025,Claiborne,96.35659403,1.165134148,0.355838267,0.695931478,1.278498551
Tennessee,47027,Clay,96.3327718,1.645717248,0.375793702,0.090708825,2.643514319
Tennessee,47029,Cocke,95.01872869,2.110471292,0.603790462,0.433275563,2.518588919
Tennessee,47031,Coffee,92.34829443,3.870736086,0.477558348,1.055655296,4.443447038
Tennessee,47033,Crockett,82.48185371,14.33556672,0.746789503,0.348967058,10.94360692
Tennessee,47035,Cumberland,96.91485261,0.705511705,0.442411141,0.576475123,3.13542138
Tennessee,47037,Davidson,65.29215824,27.6697368,0.487159014,3.933657432,10.41544239
Tennessee,47039,Decatur,94.77191184,3.015547582,0.358790364,0.546728174,3.305996925
Tennessee,47041,DeKalb,94.87039428,2.001191777,0.456847751,1.166948058,8.605621214
Tennessee,47043,Dickson,92.7347229,4.129401639,0.488343375,0.64364031,3.712158066
Tennessee,47045,Dyer,82.68488746,14.3113612,0.375133976,0.793140407,3.555734191
Tennessee,47047,Fayette,70.21008715,27.66435431,0.380181203,0.708519515,2.883452243
Tennessee,47049,Fentress,97.71641873,0.483065269,0.384256464,0.318383927,1.630345282
Tennessee,47051,Franklin,91.42038673,5.182621151,0.439245643,0.988302698,3.635712581
Tennessee,47053,Gibson,79.6044449,18.05484759,0.311958406,0.309919462,2.821898257
Tennessee,47055,Giles,86.44544623,10.35826865,0.447412128,0.501643901,2.765820425
Tennessee,47057,Grainger,97.12680925,0.967811622,0.423417585,0.254914668,3.469431843
Tennessee,47059,Greene,95.49698207,2.230520937,0.356072778,0.513844862,2.988984903
Tennessee,47061,Grundy,97.13022629,0.599430541,0.659373595,0.38213697,1.393676008
Tennessee,47063,Hamblen,91.37511809,4.404590438,0.87348418,1.067075532,11.98562778
Tennessee,47065,Hamilton,75.91562673,19.4388475,0.542705457,2.110704227,5.862152265
Tennessee,47067,Hancock,97.23621927,0.534432738,0.397007177,0.198503588,0.656588792
Tennessee,47069,Hardeman,55.30134814,42.20459952,0.305313243,0.753370341,1.764472641
Tennessee,47071,Hardin,93.94009932,3.336436996,0.62849162,0.543140906,2.785536934
Tennessee,47073,Hawkins,96.40721741,1.514240226,0.344949584,0.479391474,1.650451088
Tennessee,47075,Haywood,47.2627632,50.74704355,0.444188059,0.288433804,4.418805884
Tennessee,47077,Henderson,89.42435451,7.846446655,0.333967752,0.323194599,2.291090602
Tennessee,47079,Henry,89.59453613,7.611718895,0.43265962,0.491377712,2.809197107
Tennessee,47081,Hickman,92.43905358,4.995411563,0.65036109,0.355105135,2.621394087
Tennessee,47083,Houston,93.93682682,2.989229094,0.411472831,0.508289967,2.50514341
Tennessee,47085,Humphreys,94.35789246,2.785892026,0.676187385,0.486854917,2.677702045
Tennessee,47087,Jackson,97.03180813,0.612349039,0.680387821,0.15308726,2.219765266
Tennessee,47089,Jefferson,95.43990224,2.11064208,0.499888914,0.575797971,3.860253277
Tennessee,47091,Johnson,95.85442682,2.33997075,0.371245359,0.258746766,2.159973
Tennessee,47093,Knox,86.04888575,8.912955174,0.353973552,2.342844985,4.393613432
Tennessee,47095,Lake,68.64120901,28.70058022,0.49925786,0.202401835,2.442315477
Tennessee,47097,Lauderdale,62.23814134,34.77250726,0.789932236,0.631171346,2.567279768
Tennessee,47099,Lawrence,95.49778205,1.797228701,0.455023551,0.592216582,2.236246399
Tennessee,47101,Lewis,95.25897733,2.051960947,0.595730597,0.645374814,2.38292239
Tennessee,47103,Lincoln,89.55359498,6.967201102,0.82949849,0.495354222,3.789899464
Tennessee,47105,Loudon,95.46122818,1.534285822,0.563576733,0.904738568,9.000263882
Tennessee,47107,McMinn,92.69025054,3.837853054,0.561133527,0.754433706,4.211316506
Tennessee,47109,McNairy,91.45246206,6.081604212,0.41034376,0.340662744,2.152369155
Tennessee,47111,Macon,95.97774572,1.125077272,0.77889965,0.725324542,5.431691737
Tennessee,47113,Madison,59.00414938,37.75421341,0.350391886,1.147482199,3.994672404
Tennessee,47115,Marion,93.21084864,4.076990376,0.454943132,0.619422572,1.802274716
Tennessee,47117,Marshall,90.12558264,6.721491554,0.436421934,0.679868183,5.370661758
Tennessee,47119,Maury,84.36400254,11.86347255,0.493958024,1.00487598,6.145855417
Tennessee,47121,Meigs,95.70941004,1.543962295,0.88574679,0.341296928,2.32406956
Tennessee,47123,Monroe,94.76454473,2.245615549,0.642837112,0.470263391,4.674590677
Tennessee,47125,Montgomery,70.91284292,20.80893421,0.741442098,2.419519301,10.26365623
Tennessee,47127,Moore,94.61862424,2.760879738,0.343160193,0.826704102,2.027764779
Tennessee,47129,Morgan,94.09611196,3.660966681,0.532925529,0.319755318,1.371703971
Tennessee,47131,Obion,86.68516867,10.8302772,0.343608551,0.4658539,4.599068292
Tennessee,47133,Overton,97.3989487,0.643465652,0.412361791,0.344390067,1.572412543
Tennessee,47135,Perry,93.78720238,2.554563492,0.806051587,0.595238095,2.790178571
Tennessee,47137,Pickett,98.36678473,0.216450216,0.354191263,0.098386462,1.96772924
Tennessee,47139,Polk,96.50846254,0.757486093,0.57403243,0.384660907,2.213279678
Tennessee,47141,Putnam,93.50354502,2.38702231,0.749590959,1.534695534,6.528163566
Tennessee,47143,Rhea,94.65258443,2.239438325,0.562885849,0.593148529,5.368599443
Tennessee,47145,Roane,94.29619872,2.683477606,0.455400828,0.647346632,1.962739932
Tennessee,47147,Robertson,89.307441,7.636737453,0.621021799,0.673125669,7.283276066
Tennessee,47149,Rutherford,77.24768383,15.82658746,0.552186894,3.527347718,8.451168088
Tennessee,47151,Scott,98.07613776,0.263169835,0.335768411,0.290394301,1.04814193
Tennessee,47153,Sequatchie,96.45738102,0.766335036,0.631890293,0.484001076,3.488841086
Tennessee,47155,Sevier,95.24169493,1.332080252,0.629264904,1.284068157,6.265067626
Tennessee,47157,Shelby,41.1321658,54.19432677,0.336409608,2.707627137,6.535087907
Tennessee,47159,Smith,95.15093772,2.321733026,0.471366964,0.416207,2.928492629
Tennessee,47161,Stewart,94.33670083,1.784529165,0.759531008,1.047120419,3.097116732
Tennessee,47163,Sullivan,94.91653348,2.299769135,0.369764315,0.781388741,1.93761575
Tennessee,47165,Sumner,88.19443331,7.934319713,0.394872535,1.470486083,5.074566255
Tennessee,47167,Tipton,78.08414933,18.51382732,0.472548351,0.746983648,2.848281126
Tennessee,47169,Trousdale,85.66109699,11.47838721,0.599346168,0.444969125,2.442789684
Tennessee,47171,Unicoi,97.42131637,0.557401047,0.517988852,0.253364112,5.106694443
Tennessee,47173,Union,97.42482731,0.502844372,0.507923608,0.223486388,1.671068671
Tennessee,47175,Van Buren,96.96444059,0.763226366,0.381613183,0.242844753,1.613183001
Tennessee,47177,Warren,93.08674593,3.801555849,0.508831156,0.824404325,9.271490777
Tennessee,47179,Washington,91.41259807,4.469430124,0.440100461,1.614220066,3.572900386
Tennessee,47181,Wayne,91.8226839,6.407778717,0.416716995,0.320086967,2.125860611
Tennessee,47183,Weakley,89.01990124,7.658237319,0.442914859,1.226993865,2.675445159
Tennessee,47185,White,95.46980485,1.837163832,0.520160844,0.402110156,2.829527428
Tennessee,47187,Williamson,88.72303423,4.483685685,0.27359545,4.714558817,4.869049623
Tennessee,47189,Wilson,88.56462222,7.264,0.496355556,1.673955556,4.509155556
Texas,48001,Anderson,74.77306785,21.74931533,0.697590299,0.930120399,17.96510326
Texas,48003,Andrews,94.22440424,1.892100618,1.52250662,0.772285966,56.64165931
Texas,48005,Angelina,81.22330409,15.49166399,0.758967529,1.077022,22.49230699
Texas,48007,Aransas,93.13214526,1.706455952,1.235709482,1.996469401,27.42938803
Texas,48009,Archer,95.26519463,1.160937856,1.479626679,0.523560209,8.160710221
Texas,48011,Armstrong,96.35306554,1.109936575,1.479915433,0.21141649,7.980972516
Texas,48013,Atascosa,95.54164182,1.264162194,1.313854105,0.622142715,64.65712582
Texas,48015,Austin,87.52209143,9.306745807,0.796958885,0.770282437,27.56010537
Texas,48017,Bailey,92.21573929,2.177316067,3.358474456,0.868080262,64.09563114
Texas,48019,Bandera,95.4171048,1.051524711,1.30126183,0.587101297,19.40939362
Texas,48021,Bastrop,87.50919794,7.376747609,1.971808315,0.930141648,38.7267752
Texas,48025,Bee,88.16706048,8.94528493,0.920612514,0.641360052,59.25369012
Texas,48027,Bell,65.79059841,24.35623464,1.068490223,3.257770455,25.28441523
Texas,48029,Bexar,84.35743529,8.544552526,1.220261937,3.282245302,60.49024974
Texas,48031,Blanco,94.36848402,1.640745172,1.290377713,1.102375662,19.80857973
Texas,48035,Bosque,94.79963619,2.140067412,0.866727302,0.572468033,19.04659997
Texas,48037,Bowie,69.69912217,25.37954285,1.056995038,1.380348586,7.80501251
Texas,48039,Brazoria,75.33684495,14.68908698,0.828741221,6.993787142,31.11966505
Texas,48041,Brazos,79.57558278,10.99674543,0.674287125,6.573968724,26.02554265
Texas,48043,Brewster,92.77004424,1.618646811,1.71576562,1.359663321,45.03075429
Texas,48045,Briscoe,93.07387863,3.562005277,0.791556728,0.263852243,24.80211082
Texas,48047,Brooks,96.72476806,0.969918471,0.646612314,1.124543154,91.56592634
Texas,48049,Brown,92.39531695,4.073937348,0.856977112,0.806876912,22.74812783
Texas,48051,Burleson,83.81097395,12.89901572,1.071292621,0.407852521,20.82766871
Texas,48053,Burnet,94.17777965,2.11181692,1.192629675,0.923394052,22.67048084
Texas,48055,Caldwell,88.94489791,6.539181909,1.556177307,1.012787014,53.03258029
Texas,48057,Calhoun,89.08677705,3.181670609,0.820926673,5.46356848,49.12109828
Texas,48059,Callahan,94.84779191,1.657853366,0.800343004,0.700300129,9.911390596
Texas,48061,Cameron,97.06139068,0.82659445,0.666418185,0.79805052,89.81382753
Texas,48063,Camp,78.62349421,16.67306069,0.959103813,0.959103813,25.66561805
Texas,48065,Carson,94.72106578,0.882597835,1.76519567,0.466278102,10.49125729
Texas,48067,Cass,80.30147083,16.87639032,0.667352834,0.474783359,4.701351306
Texas,48069,Castro,93.71167645,2.713633399,1.813437704,0.704500978,65.49249837
Texas,48071,Chambers,87.48292269,8.508032223,1.031704904,1.283742404,22.8459038
Texas,48073,Cherokee,81.21387283,14.57636142,1.652342562,0.551414664,23.59864618
Texas,48075,Childress,86.0787272,10.86270745,0.973803319,0.658345906,31.97092306
Texas,48077,Clay,94.99808722,0.94682479,1.35807192,0.516449885,6.541698546
Texas,48079,Cochran,90.93794076,4.337094499,2.961918195,0.458392102,59.87306065
Texas,48081,Coke,94.54005935,0.890207715,2.522255193,0.148367953,21.48367953
Texas,48083,Coleman,92.15195903,3.239252114,1.44099083,1.107538407,17.50625223
Texas,48085,Collin,70.04266047,10.53966289,0.698107539,15.88018059,15.42074485
Texas,48087,Collingsworth,88.11613774,6.144496962,3.274814315,0.506414585,33.86225523
Texas,48089,Colorado,83.91384267,12.78691615,1.112315596,0.73054626,30.6075317
Texas,48091,Comal,93.16048068,2.54291549,0.868082468,1.395806515,27.75909364
Texas,48093,Comanche,95.57410965,1.078764593,1.315206147,0.576326289,28.26954337
Texas,48095,Concho,93.66230122,2.85313377,0.631431244,1.356407858,55.33208606
Texas,48097,Cooke,92.10578203,3.403657515,1.380194213,1.143589491,18.76571203
Texas,48099,Coryell,73.5603144,17.7093359,1.144262646,2.149502727,18.71591274
Texas,48101,Cottle,86.32109431,10.94312455,0.431965443,0.07199424,24.550036
Texas,48103,Crane,92.17772215,3.650396329,1.460158531,0.917813934,65.16478932
Texas,48107,Crosby,92.47274615,3.893407164,1.159370133,0.259560478,55.75359059
Texas,48111,Dallam,92.45833333,2.388888889,2.305555556,1.152777778,47.375
Texas,48113,Dallas,66.65663295,23.48235556,1.08458957,6.738565729,40.50240127
Texas,48115,Dawson,89.95958475,6.09398526,1.228306522,1.069815358,58.09493621
Texas,48117,Deaf Smith,94.43496802,2.025586354,1.743070362,0.634328358,73.49680171
Texas,48119,Delta,87.24995326,6.692839783,2.318190316,0.654327912,8.450177603
Texas,48121,Denton,76.2726642,10.60386653,0.838703519,9.500223499,19.52438934
Texas,48123,DeWitt,87.87338386,9.4763957,0.951107148,0.356665181,35.5377223
Texas,48125,Dickens,88.43930636,5.869275233,2.223210316,1.289461983,31.56958648
Texas,48127,Dimmit,95.94489717,1.571594878,0.766395033,0.737291424,87.38843617
Texas,48129,Donley,90.8707442,5.875263634,0.873757156,0.783368484,11.90117505
Texas,48131,Duval,96.38779879,1.542989654,0.882982519,0.463788798,89.1277203
Texas,48133,Eastland,94.34559546,2.134046501,1.217116035,0.709529527,16.83222356
Texas,48135,Ector,90.36539932,5.225012953,1.449507784,1.232390022,61.33823493
Texas,48139,Ellis,84.81909985,11.38623242,0.862145835,0.817561693,26.64404021
Texas,48141,El Paso,91.95547351,3.947628212,1.044533623,1.348069242,82.95026631
Texas,48143,Erath,94.22089243,1.97191726,1.29576403,0.852848325,21.68402205
Texas,48145,Falls,71.77963657,24.23420825,1.147966542,0.63455437,23.69772137
Texas,48147,Fannin,88.93895596,6.603185399,1.377316783,0.76517599,11.58533129
Texas,48149,Fayette,90.38620853,6.631425303,1.222927926,0.469446526,21.551146
Texas,48151,Fisher,91.69054441,4.167752019,1.198228705,0.547017452,28.60119823
Texas,48153,Floyd,91.77659757,4.060304951,1.456227514,0.462566387,59.51687511
Texas,48157,Fort Bend,55.13188925,21.13210756,0.60264667,20.79473712,24.67919346
Texas,48159,Franklin,92.13263979,3.956901356,1.068177596,0.984581089,14.82444733
Texas,48161,Freestone,79.95759289,15.80674475,1.453957997,0.772415186,15.84208401
Texas,48163,Frio,91.53209528,3.890795317,1.029471134,2.5484457,79.3146952
Texas,48165,Gaines,94.966748,2.243911775,1.043012296,0.411463566,42.35682503
Texas,48167,Galveston,80.23409985,13.31853562,0.803219983,3.467400633,25.00221966
Texas,48169,Garza,89.40407419,7.55548799,0.896929158,0.562480997,52.3715415
Texas,48171,Gillespie,96.50052231,0.690195493,1.156543799,0.473809879,23.66064766
Texas,48173,Glasscock,97.19020173,1.585014409,0.432276657,0.144092219,38.47262248
Texas,48175,Goliad,91.82489451,5.261075949,0.975738397,0.514240506,36.37921941
Texas,48177,Gonzales,89.03293959,7.341784308,1.73341016,0.508979161,51.45971382
Texas,48179,Gray,90.26718429,5.160995661,1.685316282,0.703356931,29.20758164
Texas,48181,Grayson,87.55811958,6.27728728,1.78370189,1.532938779,13.83749655
Texas,48183,Gregg,74.49699694,20.89695813,1.012877202,1.405740985,19.18888988
Texas,48185,Grimes,80.99083216,15.59943583,0.983779972,0.401974612,24.56629055
Texas,48187,Guadalupe,85.49733038,8.59469498,0.968880961,1.974415678,38.34227278
Texas,48189,Hale,90.22465268,5.835057641,1.749926101,0.691693763,59.74874372
Texas,48191,Hall,87.05416116,9.214002642,1.552179657,0.429326288,34.21400264
Texas,48193,Hamilton,94.97878359,0.966525224,1.86232909,0.777934936,12.95379538
Texas,48195,Hansford,95.58850448,0.951857954,1.70236134,0.421014095,48.25187626
Texas,48197,Hardeman,89.6991331,5.940846507,1.24936257,0.637429883,23.76338603
Texas,48199,Hardin,91.62864684,5.626933767,0.61181324,0.686978866,5.89787963
Texas,48201,Harris,69.57252759,19.87186022,1.062482402,7.42503276,43.31711084
Texas,48203,Harrison,75.04870665,21.12070257,1.209423613,0.797290412,13.55843299
Texas,48205,Hartley,90.38974907,6.994127069,0.71187044,0.729667201,27.0510767
Texas,48207,Haskell,90.84809909,4.747978669,1.066574918,0.980560812,29.72647514
Texas,48209,Hays,90.22058923,4.417174607,1.232083582,1.718089574,39.62431108
Texas,48211,Hemphill,94.74509804,0.784313725,1.777777778,1.307189542,34.16993464
Texas,48213,Henderson,89.8078956,6.443577686,0.946548561,0.722973548,13.31850934
Texas,48215,Hidalgo,97.01849668,0.865072482,0.534564213,1.060236345,92.37544446
Texas,48217,Hill,89.57198658,6.797051219,0.957253672,0.643670573,21.38691753
Texas,48219,Hockley,92.61531767,4.046997389,1.35770235,0.561357702,48.6640557
Texas,48221,Hood,95.52174703,1.095197978,0.958091746,0.908535276,12.91937162
Texas,48223,Hopkins,88.8073893,7.386579734,0.980711763,0.711763108,17.39744635
Texas,48225,Houston,71.60861496,25.49958997,0.664681255,0.845957961,11.46790971
Texas,48227,Howard,88.07427521,7.191639924,1.686826298,1.198606654,43.11692586
Texas,48229,Hudspeth,90.69864442,3.587069864,1.918665276,1.522419187,77.95620438
Texas,48231,Hunt,86.46844849,8.290756842,1.186614573,1.671623848,16.9908698
Texas,48233,Hutchinson,91.66430795,2.986130767,2.207755449,0.698179073,24.03528635
Texas,48237,Jack,93.02272984,3.991857967,1.14214633,0.531493837,17.25658713
Texas,48239,Jackson,89.55223881,6.548339384,0.874008337,1.136210838,33.98547802
Texas,48241,Jasper,81.00189563,16.06824264,0.747100803,0.532448707,6.899531668
Texas,48245,Jefferson,59.06016055,34.11947404,1.018035223,4.014886216,21.53599398
Texas,48247,Jim Hogg,97.27515244,0.819359756,0.628810976,0.533536585,92.75914634
Texas,48249,Jim Wells,96.45289305,1.077850179,1.019058351,0.514428494,80.35373083
Texas,48251,Johnson,91.73440865,3.823507099,0.983887816,0.947123324,22.01667824
Texas,48253,Jones,82.97421406,13.31684917,1.417974466,0.782156734,27.75394863
Texas,48255,Karnes,88.14696486,9.303514377,1.047923323,0.504792332,55.30990415
Texas,48257,Kaufman,82.84430346,12.53362566,1.01693334,1.384677582,22.38108566
Texas,48259,Kendall,94.62982844,1.402247979,0.744944239,1.354045705,24.39254179
Texas,48265,Kerr,93.92996851,1.936838088,1.144928919,1.089590688,27.46875298
Texas,48267,Kimble,96.4695094,0.687757909,1.398441082,0.825309491,24.91976158
Texas,48271,Kinney,93.8,2.1,1.5,0.4,60.2
Texas,48273,Kleberg,90.72890231,4.163320376,0.91554499,2.470365254,73.40422114
Texas,48275,Knox,89.4059677,6.159321106,1.368738024,0.301122365,34.9028196
Texas,48277,Lamar,80.92623874,13.43508687,1.835987773,0.788288288,8.05783462
Texas,48279,Lamb,91.41966864,4.567563459,1.717586259,0.395196838,55.86715306
Texas,48281,Lampasas,89.94771303,4.126430826,1.290687267,1.36134533,19.82665222
Texas,48283,La Salle,96.93267826,1.28800956,0.756871597,0.371796574,87.0667906
Texas,48285,Lavaca,90.75087021,6.59373446,0.636499254,0.507210343,19.24912979
Texas,48287,Lee,85.4409706,11.05342977,1.137424172,0.565795614,23.88007466
Texas,48289,Leon,89.68152866,7.220613781,0.885929357,0.746960046,15.01447597
Texas,48291,Liberty,86.28638949,9.979958991,1.171182651,0.759936517,26.7750194
Texas,48293,Limestone,78.57476934,17.41995833,1.216038097,0.799353714,22.68378758
Texas,48295,Lipscomb,92.36959762,1.877794337,2.086438152,0.774962742,34.48584203
Texas,48297,Live Oak,92.04339964,4.767384514,1.224724642,0.756205819,40.43235246
Texas,48299,Llano,95.82370877,1.224244664,0.947057193,0.614432228,10.93504574
Texas,48303,Lubbock,86.57632103,7.829557727,1.121296501,2.451758552,35.93418604
Texas,48305,Lynn,93.04066701,2.773523907,1.854687766,0.476433555,47.23498384
Texas,48307,McCulloch,93.17641167,2.729435332,1.189432828,0.826342807,32.89094779
Texas,48309,McLennan,79.90667971,14.93124698,1.132726123,1.798065254,26.73060835
Texas,48313,Madison,76.08514769,20.03189571,1.199556234,0.790459021,23.35321037
Texas,48315,Marion,74.03303787,21.34367446,1.248992748,0.906526994,4.260676873
Texas,48317,Martin,93.84668868,2.989744481,1.373196593,0.521467061,47.43612029
Texas,48319,Mason,96.84579439,0.911214953,0.747663551,0.327102804,26.09813084
Texas,48321,Matagorda,83.57408623,11.31812213,1.381593346,1.884985774,42.91146859
Texas,48323,Maverick,96.34949132,0.648029409,1.759425494,0.699324613,95.19021971
Texas,48325,Medina,93.42314566,3.010545747,1.062430039,0.871938886,52.35560967
Texas,48329,Midland,88.09465865,6.752888549,1.144410064,2.200164563,45.33602197
Texas,48331,Milam,86.44303848,9.637499503,1.249452867,0.895308583,26.92292388
Texas,48333,Mills,96.22028043,1.137980085,0.975411502,0.426742532,18.39057102
Texas,48335,Mitchell,84.65316145,10.53406998,1.829343155,0.662983425,40.18416206
Texas,48337,Montague,95.55011227,0.724637681,1.418656869,0.469483568,11.26250255
Texas,48339,Montgomery,88.21187122,5.611541228,0.988450311,3.165207091,24.77708677
Texas,48341,Moore,85.3711892,3.914358855,1.7128229,7.456364906,56.33697929
Texas,48343,Morris,72.34784018,22.73279844,1.37774536,0.640246373,9.98460167
Texas,48345,Motley,93.92220421,2.917341977,2.431118314,0.162074554,18.31442464
Texas,48347,Nacogdoches,77.33712773,18.29526259,0.881131013,1.581166015,19.72881253
Texas,48349,Navarro,81.1943912,13.50751538,1.13991728,0.766670029,27.99556138
Texas,48351,Newton,76.25491052,20.30408846,0.872981231,0.618361705,3.724719919
Texas,48353,Nolan,90.51589723,5.152193072,1.213477052,0.901633788,38.08555352
Texas,48355,Nueces,90.86856307,4.296854513,0.859039653,2.242281203,64.158834
Texas,48357,Ochiltree,94.72202674,1.186287323,1.859857243,0.653463356,55.38353272
Texas,48359,Oldham,92.21022994,3.425621774,1.07930549,1.40778977,16.28343501
Texas,48361,Orange,87.57957211,8.76729048,0.739482123,1.183410712,7.984731728
Texas,48363,Palo Pinto,93.69004329,2.587012987,1.122077922,0.858874459,20.16969697
Texas,48365,Panola,80.34819423,15.93658199,0.704164507,0.855365474,8.808536375
Texas,48367,Parker,94.89922021,1.59065122,0.959015979,0.682223876,12.78157996
Texas,48369,Parmer,93.90713706,1.743714517,1.652473642,0.942822384,64.32481752
Texas,48371,Pecos,91.45664519,4.555605181,1.41006827,1.129330696,68.79984687
Texas,48373,Polk,84.90335992,10.22366133,2.334552577,0.849473327,15.498391
Texas,48375,Potter,79.33688821,11.02567531,1.343942231,6.044396898,38.68012838
Texas,48377,Presidio,93.00518135,1.511226252,1.597582038,2.748992516,82.97351756
Texas,48379,Rains,93.58499877,2.598897936,1.134961757,1.069166872,9.211283823
Texas,48381,Randall,91.48021222,3.536335684,0.970125705,1.849256261,22.26665982
Texas,48383,Reagan,92.78267843,3.314621759,1.149425287,0.641539695,68.85859396
Texas,48387,Red River,79.2936345,16.78850103,1.593429158,0.377823409,7.466119097
Texas,48389,Reeves,91.30296273,5.237336731,0.911118191,1.529149411,75.04300733
Texas,48391,Refugio,89.6188851,6.399317406,1.052332196,0.924345848,50.34129693
Texas,48393,Roberts,95.79180509,0.442967885,0.996677741,0.221483942,11.18493909
Texas,48395,Robertson,76.18606804,20.27308493,1.018282805,0.786854895,21.45915297
Texas,48397,Rockwall,86.97358356,6.80528925,0.833523749,3.145335148,18.0106699
Texas,48399,Runnels,92.91577096,2.413523549,1.641586867,1.670900919,34.160641
Texas,48401,Rusk,78.77134986,17.57575758,1.03030303,0.732782369,17.28374656
Texas,48403,Sabine,89.94239305,6.912834073,0.934932477,0.349419209,4.948531495
Texas,48405,San Augustine,75.15792031,21.98736638,0.765306122,0.315840622,7.082118562
Texas,48407,San Jacinto,86.39576587,9.728751001,0.985410356,0.532748355,13.19335631
Texas,48409,San Patricio,94.14138998,2.010673763,1.016548817,1.221353505,58.38877013
Texas,48411,San Saba,92.20350182,3.96432111,1.404030393,0.545094153,30.67393459
Texas,48415,Scurry,90.578679,5.377682912,1.357761176,0.764852366,40.60832444
Texas,48417,Shackelford,95.29664925,1.782969567,0.676298801,0.430371964,10.94374424
Texas,48419,Shelby,78.08639547,17.80627901,1.022897159,1.51074042,18.62459674
Texas,48421,Sherman,94.93341994,1.753816174,1.20168886,0.876908087,43.91036051
Texas,48423,Smith,77.68318268,17.79073151,0.828334513,1.766129067,19.86699736
Texas,48427,Starr,98.698179,0.388996513,0.406044169,0.230918249,96.35955056
Texas,48429,Stephens,93.60754797,2.809286547,1.335736245,0.932895155,23.89483727
Texas,48437,Swisher,87.24202627,8.442776735,1.688555347,0.683462879,44.53229697
Texas,48439,Tarrant,72.96231866,17.54715144,0.882619137,5.836931774,29.22091906
Texas,48441,Taylor,85.27027027,8.260680035,1.017146178,2.431705899,24.75733798
Texas,48445,Terry,91.72295923,4.883209897,1.269634573,0.569707821,55.8720599
Texas,48449,Titus,84.80610299,9.953682681,2.406684225,1.235128508,44.06199861
Texas,48451,Tom Green,90.71487194,4.383656685,1.129546743,1.437528027,40.47584801
Texas,48453,Travis,79.87992725,8.855384975,1.221308147,7.280281051,33.85788749
Texas,48455,Trinity,87.25915875,9.348710991,0.895522388,0.563093623,10.5156038
Texas,48457,Tyler,85.64712389,11.37075959,0.843473451,0.613016224,8.125921829
Texas,48459,Upshur,88.26708677,8.012603005,1.059137179,0.521085797,9.045079981
Texas,48463,Uvalde,95.4592863,1.247858154,1.270207852,0.91261268,72.10012665
Texas,48465,Val Verde,94.77117542,2.058608356,0.979515526,0.780360917,82.50284507
Texas,48467,Van Zandt,93.75033471,2.865099341,0.946107571,0.498045306,11.24618433
Texas,48469,Victoria,89.44531972,6.554028359,0.928994404,1.433150432,47.38849351
Texas,48471,Walker,72.93598234,23.3843819,0.836092715,1.179635762,18.11396247
Texas,48473,Waller,71.35677446,24.41742273,1.389150322,1.236682604,30.80224372
Texas,48475,Ward,90.75938567,5.02559727,1.476109215,0.622866894,54.34300341
Texas,48477,Washington,78.80255212,17.34647374,0.555428962,1.877065056,16.39512362
Texas,48479,Webb,97.58363234,0.702765395,0.582436302,0.647674966,95.45540212
Texas,48481,Wharton,83.79586247,13.80859704,0.778490593,0.557437709,41.99764531
Texas,48483,Wheeler,92.21729917,3.19784242,1.733769987,0.886149104,25.58273936
Texas,48485,Wichita,82.23664284,11.25742064,1.362218318,2.183032469,19.44208868
Texas,48487,Wilbarger,84.89859594,8.198127925,1.692667707,2.808112324,29.51638066
Texas,48489,Willacy,95.0871485,2.737624913,0.697188008,0.87380897,88.40343946
Texas,48491,Williamson,81.24784946,7.215745369,0.863567306,7.668174175,24.76200727
Texas,48493,Wilson,95.09796113,1.768079006,0.991557821,0.595332909,39.99880535
Texas,48495,Winkler,92.29274611,3.341968912,2.046632124,0.906735751,60.82901554
Texas,48497,Wise,94.88031623,1.556255033,1.109728424,0.64124149,19.7028036
